0.032149999999999998024	0.050988007060754868272	1.8845481695795037418e-05
0.04546700000000000047	0.10477078334597253462	4.1163333570829275588e-05
0.055685400000000002951	0.16195435678062516938	7.5296139399056119415e-05
0.064299999999999996048	0.22280657523144944965	0.00011941612905441146804
0.071889599999999997948	0.28736295775084053084	0.00016286829140471772515
0.078751100000000004431	0.35570807626196421225	0.00020586131400368148166
0.090934000000000000941	0.50387746968521052171	0.00033441983840203548441
0.096449999999999994071	0.58294262287274378753	0.00043108960154128949608
0.10166699999999999349	0.66262404888992432195	0.00052140173353802297083
0.10663000000000000256	0.74173947964445008374	0.0006098459674735471573
0.11137099999999999778	0.81632739273295817917	0.00066202544289995044358
0.11591899999999999427	0.88737845965506845225	0.00079087623005464778494
0.12029399999999999815	0.94995004073545064038	0.00087481490677914148287
0.1285999999999999921	1.0473710421772748358	0.00094575795785043458019
0.13255800000000000916	1.0750988459100809802	0.00091716051510678587352
0.13640099999999999447	1.0952383952115951615	0.0010017970464628882417
0.14013900000000001356	1.1062809337676668964	0.0008806397025965241555
0.14377899999999999014	1.1103748951469001316	0.00089541427153278483914
0.14732999999999998875	1.1109442836385929887	0.00080048909369644051168
0.15079699999999998661	1.1058721556792401319	0.000742249295462823859
0.15750200000000000311	1.0901891031451145242	0.00066015953400596651384
0.160750000000000004	1.0809160800125194868	0.00072445537496946816984
0.16393399999999999639	1.0723565521887079566	0.00061280266638536308801
0.16705600000000001004	1.0613929651378475327	0.00055701664343518438646
0.17313300000000000911	1.0460755710445523992	0.00049736530891630610206
0.17609299999999999953	1.0385542971450107963	0.00048256819613562662542
0.18186800000000000188	1.0255684053912959008	0.00043367352737116922909
0.18468799999999999106	1.02083032478530078	0.00041101919333207668269
0.18746499999999999275	1.0157365245586462699	0.00039352767058695349448
0.19020200000000000995	1.011431378674515269	0.00037331909451167213758
0.19289999999999998814	1.008586123391026268	0.00035459735216314083222
0.1955610000000000126	1.005064502459418474	0.00033840734343243574324
0.19818600000000000105	1.0034370623305104431	0.00031832675227814826412
0.20333499999999998797	0.99995644880712930558	0.00030269770213519860743
0.20586099999999998844	0.9986523782093513768	0.00028908539529856386221
0.20835600000000001342	0.99750911924881247028	0.00029118899398359053598
0.21082200000000000939	0.99622687666702125497	0.00027800093609479931264
0.21325900000000000412	0.99590584940257664837	0.00027126344282687032787
0.21566899999999999959	0.99488868560486387604	0.00025157733364968487338
0.21805199999999999583	0.99511719237013984696	0.00024933850850039689052
0.22274199999999999555	0.99429660562797039791	0.00025566846758523861403
0.22505000000000000004	0.99407764184377545025	0.0002393203172322622477
0.22733500000000000929	0.99377008740926975339	0.00022482301238715740642
0.22959699999999999553	0.9942145023443881291	0.00023585178615308244072
